STATION,DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2
Ahmedabad,1995-07-15 06:00:00,0.03,0.03
Ahmedabad,1995-07-15 07:00:00,0.26,0.29
Ahmedabad,1995-07-15 08:00:00,0.57,0.67
Ahmedabad,1995-07-15 09:00:00,0.84,1.04
Ahmedabad,1995-07-15 10:00:00,1.11,1.45
Ahmedabad,1995-07-15 11:00:00,1.2,1.58
Ahmedabad,1995-07-15 12:00:00,1.26,1.69
Ahmedabad,1995-07-15 13:00:00,1.35,1.93
Ahmedabad,1995-07-15 14:00:00,1.25,1.92
Ahmedabad,1995-07-15 15:00:00,1.01,1.53
Ahmedabad,1995-07-15 16:00:00,0.73,0.99
Ahmedabad,1995-07-15 17:00:00,0.45,0.6
Ahmedabad,1995-07-15 18:00:00,0.21,0.25
Ahmedabad,1995-07-15 19:00:00,0.03,0.04
Ahmedabad,1995-07-15 20:00:00,0.0,0.0
Ahmedabad,1995-08-15 05:00:00,0.0,0.0
Ahmedabad,1995-08-15 06:00:00,0.01,0.01
Ahmedabad,1995-08-15 07:00:00,0.2,0.21
Ahmedabad,1995-08-15 08:00:00,0.58,0.71
Ahmedabad,1995-08-15 09:00:00,0.91,1.18
Ahmedabad,1995-08-15 10:00:00,1.27,1.69
Ahmedabad,1995-08-15 11:00:00,1.47,2.09
Ahmedabad,1995-08-15 12:00:00,1.55,2.14
Ahmedabad,1995-08-15 13:00:00,1.55,2.24
Ahmedabad,1995-08-15 14:00:00,1.44,2.12
Ahmedabad,1995-08-15 15:00:00,1.2,1.85
Ahmedabad,1995-08-15 16:00:00,0.95,1.39
Ahmedabad,1995-08-15 17:00:00,0.6,0.76
Ahmedabad,1995-08-15 18:00:00,0.23,0.27
Ahmedabad,1995-08-15 19:00:00,0.02,0.02
Ahmedabad,1995-08-15 20:00:00,0.0,0.0
Ahmedabad,1995-09-15 05:00:00,0.0,0.0
Ahmedabad,1995-09-15 06:00:00,0.0,0.0
Ahmedabad,1995-09-15 07:00:00,0.13,0.17
Ahmedabad,1995-09-15 08:00:00,0.45,0.75
Ahmedabad,1995-09-15 09:00:00,0.75,1.43
Ahmedabad,1995-09-15 10:00:00,0.91,2.09
Ahmedabad,1995-09-15 11:00:00,1.01,2.47
Ahmedabad,1995-09-15 12:00:00,1.11,2.69
Ahmedabad,1995-09-15 13:00:00,1.1,2.72
Ahmedabad,1995-09-15 14:00:00,0.94,2.41
Ahmedabad,1995-09-15 15:00:00,0.79,2.02
Ahmedabad,1995-09-15 16:00:00,0.68,1.47
Ahmedabad,1995-09-15 17:00:00,0.45,0.86
Ahmedabad,1995-09-15 18:00:00,0.15,0.23
Ahmedabad,1995-09-15 19:00:00,0.0,0.0
Ahmedabad,1995-09-15 20:00:00,0.0,0.0
Ahmedabad,1995-10-15 05:00:00,0.0,0.0
Ahmedabad,1995-10-15 06:00:00,0.0,0.0
Ahmedabad,1995-10-15 07:00:00,0.07,0.1
Ahmedabad,1995-10-15 08:00:00,0.31,0.66
Ahmedabad,1995-10-15 09:00:00,0.47,1.39
Ahmedabad,1995-10-15 10:00:00,0.57,2.11
Ahmedabad,1995-10-15 11:00:00,0.61,2.59
Ahmedabad,1995-10-15 12:00:00,0.62,2.88
Ahmedabad,1995-10-15 13:00:00,0.65,2.87
Ahmedabad,1995-10-15 14:00:00,0.64,2.62
Ahmedabad,1995-10-15 15:00:00,0.57,2.13
Ahmedabad,1995-10-15 16:00:00,0.44,1.34
Ahmedabad,1995-10-15 17:00:00,0.28,0.65
Ahmedabad,1995-10-15 18:00:00,0.06,0.09
Ahmedabad,1995-10-15 19:00:00,0.0,0.0
Ahmedabad,1995-10-15 20:00:00,0.0,0.0
Ahmedabad,1995-11-15 05:00:00,0.0,0.0
Ahmedabad,1995-11-15 06:00:00,0.0,0.0
Ahmedabad,1995-11-15 07:00:00,0.02,0.02
Ahmedabad,1995-11-15 08:00:00,0.21,0.43
Ahmedabad,1995-11-15 09:00:00,0.38,1.13
Ahmedabad,1995-11-15 10:00:00,0.47,1.81
Ahmedabad,1995-11-15 11:00:00,0.52,2.28
Ahmedabad,1995-11-15 12:00:00,0.57,2.54
Ahmedabad,1995-11-15 13:00:00,0.57,2.54
Ahmedabad,1995-11-15 14:00:00,0.54,2.32
Ahmedabad,1995-11-15 15:00:00,0.48,1.84
Ahmedabad,1995-11-15 16:00:00,0.36,1.18
Ahmedabad,1995-11-15 17:00:00,0.19,0.46
Ahmedabad,1995-11-15 18:00:00,0.02,0.02
Ahmedabad,1995-11-15 19:00:00,0.0,0.0
Ahmedabad,1995-11-15 20:00:00,0.0,0.0
Ahmedabad,1995-12-15 05:00:00,0.0,0.0
Ahmedabad,1995-12-15 06:00:00,0.0,0.0
Ahmedabad,1995-12-15 07:00:00,0.01,0.01
Ahmedabad,1995-12-15 08:00:00,0.16,0.31
Ahmedabad,1995-12-15 09:00:00,0.33,0.97
Ahmedabad,1995-12-15 10:00:00,0.42,1.62
Ahmedabad,1995-12-15 11:00:00,0.48,2.09
Ahmedabad,1995-12-15 12:00:00,0.53,2.35
Ahmedabad,1995-12-15 13:00:00,0.55,2.38
Ahmedabad,1995-12-15 14:00:00,0.52,2.13
Ahmedabad,1995-12-15 15:00:00,0.49,1.68
Ahmedabad,1995-12-15 16:00:00,0.41,1.07
Ahmedabad,1995-12-15 17:00:00,0.19,0.36
Ahmedabad,1995-12-15 18:00:00,0.01,0.01
Ahmedabad,1995-12-15 19:00:00,0.0,0.0
Ahmedabad,1995-12-15 20:00:00,0.0,0.0
Ahmedabad,1996-01-15 05:00:00,0.0,0.0
Ahmedabad,1996-01-15 06:00:00,0.0,0.0
Ahmedabad,1996-01-15 07:00:00,0.01,0.01
Ahmedabad,1996-01-15 08:00:00,0.18,0.33
Ahmedabad,1996-01-15 09:00:00,0.4,1.01
Ahmedabad,1996-01-15 10:00:00,0.55,1.62
Ahmedabad,1996-01-15 11:00:00,0.61,2.13
Ahmedabad,1996-01-15 12:00:00,0.64,2.39
Ahmedabad,1996-01-15 13:00:00,0.64,2.41
Ahmedabad,1996-01-15 14:00:00,0.62,2.17
Ahmedabad,1996-01-15 15:00:00,0.52,1.72
Ahmedabad,1996-01-15 16:00:00,0.41,1.13
Ahmedabad,1996-01-15 17:00:00,0.2,0.45
Ahmedabad,1996-01-15 18:00:00,0.02,0.03
Ahmedabad,1996-01-15 19:00:00,0.0,0.0
Ahmedabad,1996-01-15 20:00:00,0.0,0.0
Ahmedabad,1996-02-15 05:00:00,0.0,0.0
Ahmedabad,1996-02-15 06:00:00,0.0,0.0
Ahmedabad,1996-02-15 07:00:00,0.07,0.09
Ahmedabad,1996-02-15 08:00:00,0.27,0.67
Ahmedabad,1996-02-15 09:00:00,0.43,1.44
Ahmedabad,1996-02-15 10:00:00,0.53,2.15
Ahmedabad,1996-02-15 11:00:00,0.59,2.66
Ahmedabad,1996-02-15 12:00:00,0.62,2.87
Ahmedabad,1996-02-15 13:00:00,0.62,2.91
Ahmedabad,1996-02-15 14:00:00,0.6,2.71
Ahmedabad,1996-02-15 15:00:00,0.52,2.24
Ahmedabad,1996-02-15 16:00:00,0.43,1.59
Ahmedabad,1996-02-15 17:00:00,0.29,0.8
Ahmedabad,1996-02-15 18:00:00,0.07,0.13
Ahmedabad,1996-02-15 19:00:00,0.0,0.0
Ahmedabad,1996-02-15 20:00:00,0.0,0.0
Ahmedabad,1996-03-15 05:00:00,0.0,0.0
Ahmedabad,1996-03-15 06:00:00,0.0,0.0
Ahmedabad,1996-03-15 07:00:00,0.12,0.21
Ahmedabad,1996-03-15 08:00:00,0.33,0.87
Ahmedabad,1996-03-15 09:00:00,0.46,1.65
Ahmedabad,1996-03-15 10:00:00,0.54,2.28
Ahmedabad,1996-03-15 11:00:00,0.63,2.76
Ahmedabad,1996-03-15 12:00:00,0.64,3.03
Ahmedabad,1996-03-15 13:00:00,0.66,3.04
Ahmedabad,1996-03-15 14:00:00,0.64,2.87
Ahmedabad,1996-03-15 15:00:00,0.62,2.37
Ahmedabad,1996-03-15 16:00:00,0.54,1.7
Ahmedabad,1996-03-15 17:00:00,0.38,0.96
Ahmedabad,1996-03-15 18:00:00,0.13,0.25
Ahmedabad,1996-03-15 19:00:00,0.0,0.0
Ahmedabad,1996-03-15 20:00:00,0.0,0.0
Ahmedabad,1996-04-15 05:00:00,0.0,0.0
Ahmedabad,1996-04-15 06:00:00,0.01,0.01
Ahmedabad,1996-04-15 07:00:00,0.18,0.32
Ahmedabad,1996-04-15 08:00:00,0.4,1.07
Ahmedabad,1996-04-15 09:00:00,0.55,1.81
Ahmedabad,1996-04-15 10:00:00,0.65,2.48
Ahmedabad,1996-04-15 11:00:00,0.69,2.97
Ahmedabad,1996-04-15 12:00:00,0.75,3.27
Ahmedabad,1996-04-15 13:00:00,0.77,3.23
Ahmedabad,1996-04-15 14:00:00,0.74,3.05
Ahmedabad,1996-04-15 15:00:00,0.67,2.61
Ahmedabad,1996-04-15 16:00:00,0.58,1.91
Ahmedabad,1996-04-15 17:00:00,0.4,1.16
Ahmedabad,1996-04-15 18:00:00,0.18,0.39
Ahmedabad,1996-04-15 19:00:00,0.01,0.02
Ahmedabad,1996-04-15 20:00:00,0.0,0.0
Ahmedabad,1996-05-15 05:00:00,0.0,0.0
Ahmedabad,1996-05-15 06:00:00,0.04,0.04
Ahmedabad,1996-05-15 07:00:00,0.31,0.47
Ahmedabad,1996-05-15 08:00:00,0.54,1.16
Ahmedabad,1996-05-15 09:00:00,0.65,1.83
Ahmedabad,1996-05-15 10:00:00,0.69,2.44
Ahmedabad,1996-05-15 11:00:00,0.69,2.89
Ahmedabad,1996-05-15 12:00:00,0.66,3.14
Ahmedabad,1996-05-15 13:00:00,0.66,3.17
Ahmedabad,1996-05-15 14:00:00,0.65,2.94
Ahmedabad,1996-05-15 15:00:00,0.6,2.59
Ahmedabad,1996-05-15 16:00:00,0.55,2.01
Ahmedabad,1996-05-15 17:00:00,0.45,1.3
Ahmedabad,1996-05-15 18:00:00,0.27,0.54
Ahmedabad,1996-05-15 19:00:00,0.05,0.07
Ahmedabad,1996-05-15 20:00:00,0.0,0.0
Ahmedabad,1996-06-15 05:00:00,0.0,0.0
Ahmedabad,1996-06-15 06:00:00,0.05,0.05
Ahmedabad,1996-06-15 07:00:00,0.3,0.38
Ahmedabad,1996-06-15 08:00:00,0.55,0.86
Ahmedabad,1996-06-15 09:00:00,0.81,1.43
Ahmedabad,1996-06-15 10:00:00,0.95,2.01
Ahmedabad,1996-06-15 11:00:00,0.98,2.3
Ahmedabad,1996-06-15 12:00:00,0.96,2.49
Ahmedabad,1996-06-15 13:00:00,1.02,2.59
Ahmedabad,1996-06-15 14:00:00,0.92,2.44
Ahmedabad,1996-06-15 15:00:00,0.85,2.15
Ahmedabad,1996-06-15 16:00:00,0.68,1.63
Ahmedabad,1996-06-15 17:00:00,0.52,1.07
Ahmedabad,1996-06-15 18:00:00,0.27,0.45
Ahmedabad,1996-06-15 19:00:00,0.05,0.08
Ahmedabad,1996-06-15 20:00:00,0.0,0.0
Ahmedabad,1996-07-15 05:00:00,0.0,0.0
Ahmedabad,1996-07-15 06:00:00,0.02,0.02
Ahmedabad,1996-07-15 07:00:00,0.24,0.25
Ahmedabad,1996-07-15 08:00:00,0.63,0.73
Ahmedabad,1996-07-15 09:00:00,0.89,1.11
Ahmedabad,1996-07-15 10:00:00,1.12,1.53
Ahmedabad,1996-07-15 11:00:00,1.29,1.74
Ahmedabad,1996-07-15 12:00:00,1.35,1.89
Ahmedabad,1996-07-15 13:00:00,1.28,2.02
Ahmedabad,1996-07-15 14:00:00,1.13,1.75
Ahmedabad,1996-07-15 15:00:00,0.93,1.43
Ahmedabad,1996-07-15 16:00:00,0.66,1.0
Ahmedabad,1996-07-15 17:00:00,0.46,0.61
Ahmedabad,1996-07-15 18:00:00,0.23,0.26
Ahmedabad,1996-07-15 19:00:00,0.02,0.04
Ahmedabad,1996-07-15 20:00:00,0.0,0.0
Ahmedabad,1996-08-15 05:00:00,0.0,0.0
Ahmedabad,1996-08-15 06:00:00,0.01,0.01
Ahmedabad,1996-08-15 07:00:00,0.17,0.17
Ahmedabad,1996-08-15 08:00:00,0.48,0.56
Ahmedabad,1996-08-15 09:00:00,0.71,0.89
Ahmedabad,1996-08-15 10:00:00,0.94,1.23
Ahmedabad,1996-08-15 11:00:00,1.15,1.52
Ahmedabad,1996-08-15 12:00:00,1.17,1.54
Ahmedabad,1996-08-15 13:00:00,1.24,1.63
Ahmedabad,1996-08-15 14:00:00,1.13,1.47
Ahmedabad,1996-08-15 15:00:00,0.98,1.36
Ahmedabad,1996-08-15 16:00:00,0.78,1.06
Ahmedabad,1996-08-15 17:00:00,0.46,0.58
Ahmedabad,1996-08-15 18:00:00,0.19,0.23
Ahmedabad,1996-08-15 19:00:00,0.02,0.02
Ahmedabad,1996-08-15 20:00:00,0.0,0.0
Ahmedabad,1996-09-15 05:00:00,0.0,0.0
Ahmedabad,1996-09-15 06:00:00,0.0,0.0
Ahmedabad,1996-09-15 07:00:00,0.14,0.17
Ahmedabad,1996-09-15 08:00:00,0.41,0.64
Ahmedabad,1996-09-15 09:00:00,0.67,1.22
Ahmedabad,1996-09-15 10:00:00,0.88,1.82
Ahmedabad,1996-09-15 11:00:00,0.97,2.1
Ahmedabad,1996-09-15 12:00:00,1.02,2.21
Ahmedabad,1996-09-15 13:00:00,1.03,2.13
Ahmedabad,1996-09-15 14:00:00,0.96,1.97
Ahmedabad,1996-09-15 15:00:00,0.85,1.64
Ahmedabad,1996-09-15 16:00:00,0.71,1.32
Ahmedabad,1996-09-15 17:00:00,0.47,0.83
Ahmedabad,1996-09-15 18:00:00,0.18,0.29
Ahmedabad,1996-09-15 19:00:00,0.01,0.02
Ahmedabad,1996-09-15 20:00:00,0.0,0.0
Ahmedabad,1996-10-15 05:00:00,0.0,0.0
Ahmedabad,1996-10-15 06:00:00,0.0,0.0
Ahmedabad,1996-10-15 07:00:00,0.08,0.09
Ahmedabad,1996-10-15 08:00:00,0.33,0.56
Ahmedabad,1996-10-15 09:00:00,0.53,1.19
Ahmedabad,1996-10-15 10:00:00,0.67,1.74
Ahmedabad,1996-10-15 11:00:00,0.69,2.11
Ahmedabad,1996-10-15 12:00:00,0.73,2.37
Ahmedabad,1996-10-15 13:00:00,0.75,2.43
Ahmedabad,1996-10-15 14:00:00,0.69,2.26
Ahmedabad,1996-10-15 15:00:00,0.59,1.88
Ahmedabad,1996-10-15 16:00:00,0.49,1.33
Ahmedabad,1996-10-15 17:00:00,0.31,0.64
Ahmedabad,1996-10-15 18:00:00,0.07,0.11
Ahmedabad,1996-10-15 19:00:00,0.0,0.0
Ahmedabad,1996-10-15 20:00:00,0.0,0.0
Ahmedabad,1996-11-15 05:00:00,0.0,0.0
Ahmedabad,1996-11-15 06:00:00,0.0,0.0
Ahmedabad,1996-11-15 07:00:00,0.04,0.04
Ahmedabad,1996-11-15 08:00:00,0.21,0.45
Ahmedabad,1996-11-15 09:00:00,0.34,1.13
Ahmedabad,1996-11-15 10:00:00,0.41,1.74
Ahmedabad,1996-11-15 11:00:00,0.46,2.14
Ahmedabad,1996-11-15 12:00:00,0.5,2.37
Ahmedabad,1996-11-15 13:00:00,0.49,2.42
Ahmedabad,1996-11-15 14:00:00,0.47,2.21
Ahmedabad,1996-11-15 15:00:00,0.43,1.81
Ahmedabad,1996-11-15 16:00:00,0.33,1.21
Ahmedabad,1996-11-15 17:00:00,0.2,0.52
Ahmedabad,1996-11-15 18:00:00,0.03,0.06
Ahmedabad,1996-11-15 19:00:00,0.0,0.0
Ahmedabad,1996-11-15 20:00:00,0.0,0.0
Ahmedabad,1996-12-15 05:00:00,0.0,0.0
Ahmedabad,1996-12-15 06:00:00,0.0,0.0
Ahmedabad,1996-12-15 07:00:00,0.02,0.02
Ahmedabad,1996-12-15 08:00:00,0.19,0.35
Ahmedabad,1996-12-15 09:00:00,0.35,0.99
Ahmedabad,1996-12-15 10:00:00,0.44,1.59
Ahmedabad,1996-12-15 11:00:00,0.48,2.03
Ahmedabad,1996-12-15 12:00:00,0.51,2.27
Ahmedabad,1996-12-15 13:00:00,0.49,2.3
Ahmedabad,1996-12-15 14:00:00,0.48,2.1
Ahmedabad,1996-12-15 15:00:00,0.44,1.67
Ahmedabad,1996-12-15 16:00:00,0.34,1.06
Ahmedabad,1996-12-15 17:00:00,0.17,0.41
Ahmedabad,1996-12-15 18:00:00,0.01,0.02
Ahmedabad,1996-12-15 19:00:00,0.0,0.0
Ahmedabad,1996-12-15 20:00:00,0.0,0.0
Ahmedabad,1997-01-15 05:00:00,0.0,0.0
Ahmedabad,1997-01-15 06:00:00,0.0,0.0
Ahmedabad,1997-01-15 07:00:00,0.02,0.02
Ahmedabad,1997-01-15 08:00:00,0.2,0.4
Ahmedabad,1997-01-15 09:00:00,0.36,1.05
Ahmedabad,1997-01-15 10:00:00,0.48,1.65
Ahmedabad,1997-01-15 11:00:00,0.51,2.05
Ahmedabad,1997-01-15 12:00:00,0.56,2.3
Ahmedabad,1997-01-15 13:00:00,0.59,2.34
Ahmedabad,1997-01-15 14:00:00,0.55,2.13
Ahmedabad,1997-01-15 15:00:00,0.47,1.69
Ahmedabad,1997-01-15 16:00:00,0.35,1.13
Ahmedabad,1997-01-15 17:00:00,0.19,0.45
Ahmedabad,1997-01-15 18:00:00,0.02,0.04
Ahmedabad,1997-01-15 19:00:00,0.0,0.0
Ahmedabad,1997-01-15 20:00:00,0.0,0.0
Ahmedabad,1997-02-15 05:00:00,0.0,0.0
Ahmedabad,1997-02-15 06:00:00,0.0,0.0
Ahmedabad,1997-02-15 07:00:00,0.06,0.07
Ahmedabad,1997-02-15 08:00:00,0.27,0.63
Ahmedabad,1997-02-15 09:00:00,0.42,1.37
Ahmedabad,1997-02-15 10:00:00,0.51,2.05
Ahmedabad,1997-02-15 11:00:00,0.56,2.52
Ahmedabad,1997-02-15 12:00:00,0.57,2.75
Ahmedabad,1997-02-15 13:00:00,0.59,2.77
Ahmedabad,1997-02-15 14:00:00,0.56,2.66
Ahmedabad,1997-02-15 15:00:00,0.5,2.2
Ahmedabad,1997-02-15 16:00:00,0.41,1.51
Ahmedabad,1997-02-15 17:00:00,0.26,0.71
Ahmedabad,1997-02-15 18:00:00,0.05,0.1
Ahmedabad,1997-02-15 19:00:00,0.0,0.0
Ahmedabad,1997-02-15 20:00:00,0.0,0.0
Ahmedabad,1997-03-15 05:00:00,0.0,0.0
Ahmedabad,1997-03-15 06:00:00,0.0,0.0
Ahmedabad,1997-03-15 07:00:00,0.14,0.18
Ahmedabad,1997-03-15 08:00:00,0.43,0.82
Ahmedabad,1997-03-15 09:00:00,0.66,1.54
Ahmedabad,1997-03-15 10:00:00,0.79,2.12
Ahmedabad,1997-03-15 11:00:00,0.89,2.58
Ahmedabad,1997-03-15 12:00:00,0.89,2.84
Ahmedabad,1997-03-15 13:00:00,0.99,2.64
Ahmedabad,1997-03-15 14:00:00,0.92,2.5
Ahmedabad,1997-03-15 15:00:00,0.83,2.03
Ahmedabad,1997-03-15 16:00:00,0.65,1.47
Ahmedabad,1997-03-15 17:00:00,0.39,0.77
Ahmedabad,1997-03-15 18:00:00,0.12,0.18
Ahmedabad,1997-03-15 19:00:00,0.0,0.0
Ahmedabad,1997-03-15 20:00:00,0.0,0.0
Ahmedabad,1997-04-15 05:00:00,0.0,0.0
Ahmedabad,1997-04-15 06:00:00,0.01,0.01
Ahmedabad,1997-04-15 07:00:00,0.21,0.3
Ahmedabad,1997-04-15 08:00:00,0.46,0.97
Ahmedabad,1997-04-15 09:00:00,0.62,1.71
Ahmedabad,1997-04-15 10:00:00,0.7,2.28
Ahmedabad,1997-04-15 11:00:00,0.76,2.65
Ahmedabad,1997-04-15 12:00:00,0.86,3.01
Ahmedabad,1997-04-15 13:00:00,0.88,2.92
Ahmedabad,1997-04-15 14:00:00,0.87,2.73
Ahmedabad,1997-04-15 15:00:00,0.74,2.24
Ahmedabad,1997-04-15 16:00:00,0.65,1.62
Ahmedabad,1997-04-15 17:00:00,0.48,0.98
Ahmedabad,1997-04-15 18:00:00,0.2,0.31
Ahmedabad,1997-04-15 19:00:00,0.01,0.01
Ahmedabad,1997-04-15 20:00:00,0.0,0.0
Ahmedabad,1997-05-15 05:00:00,0.0,0.0
Ahmedabad,1997-05-15 06:00:00,0.03,0.03
Ahmedabad,1997-05-15 07:00:00,0.29,0.39
Ahmedabad,1997-05-15 08:00:00,0.55,1.03
Ahmedabad,1997-05-15 09:00:00,0.75,1.76
Ahmedabad,1997-05-15 10:00:00,0.83,2.34
Ahmedabad,1997-05-15 11:00:00,0.87,2.83
Ahmedabad,1997-05-15 12:00:00,0.86,3.15
Ahmedabad,1997-05-15 13:00:00,1.2,3.16
Ahmedabad,1997-05-15 14:00:00,0.86,3.01
Ahmedabad,1997-05-15 15:00:00,0.73,2.52
Ahmedabad,1997-05-15 16:00:00,0.6,1.87
Ahmedabad,1997-05-15 17:00:00,0.45,1.1
Ahmedabad,1997-05-15 18:00:00,0.24,0.43
Ahmedabad,1997-05-15 19:00:00,0.03,0.04
Ahmedabad,1997-05-15 20:00:00,0.0,0.0
Ahmedabad,1997-06-15 05:00:00,0.0,0.0
Ahmedabad,1997-06-15 06:00:00,0.06,0.06
Ahmedabad,1997-06-15 07:00:00,0.32,0.46
Ahmedabad,1997-06-15 08:00:00,0.58,0.95
Ahmedabad,1997-06-15 09:00:00,0.82,1.47
Ahmedabad,1997-06-15 10:00:00,1.02,2.05
Ahmedabad,1997-06-15 11:00:00,1.02,2.41
Ahmedabad,1997-06-15 12:00:00,1.08,2.45
Ahmedabad,1997-06-15 13:00:00,1.09,2.64
Ahmedabad,1997-06-15 14:00:00,0.96,2.34
Ahmedabad,1997-06-15 15:00:00,0.84,2.01
Ahmedabad,1997-06-15 16:00:00,0.64,1.55
Ahmedabad,1997-06-15 17:00:00,0.47,1.02
Ahmedabad,1997-06-15 18:00:00,0.25,0.43
Ahmedabad,1997-06-15 19:00:00,0.05,0.07
Ahmedabad,1997-06-15 20:00:00,0.0,0.0
Ahmedabad,1997-07-15 05:00:00,0.0,0.0
Ahmedabad,1997-07-15 06:00:00,0.04,0.04
Ahmedabad,1997-07-15 07:00:00,0.28,0.28
Ahmedabad,1997-07-15 08:00:00,0.63,0.68
Ahmedabad,1997-07-15 09:00:00,0.91,1.1
Ahmedabad,1997-07-15 10:00:00,1.19,1.47
Ahmedabad,1997-07-15 11:00:00,1.36,1.82
Ahmedabad,1997-07-15 12:00:00,1.49,2.19
Ahmedabad,1997-07-15 13:00:00,1.41,2.15
Ahmedabad,1997-07-15 14:00:00,1.27,1.93
Ahmedabad,1997-07-15 15:00:00,1.08,1.71
Ahmedabad,1997-07-15 16:00:00,0.89,1.31
Ahmedabad,1997-07-15 17:00:00,0.64,0.83
Ahmedabad,1997-07-15 18:00:00,0.34,0.4
Ahmedabad,1997-07-15 19:00:00,0.04,0.05
Ahmedabad,1997-07-15 20:00:00,0.0,0.0
Ahmedabad,1997-08-15 05:00:00,0.0,0.0
Ahmedabad,1997-08-15 06:00:00,0.02,0.02
Ahmedabad,1997-08-15 07:00:00,0.23,0.24
Ahmedabad,1997-08-15 08:00:00,0.55,0.62
Ahmedabad,1997-08-15 09:00:00,0.83,0.98
Ahmedabad,1997-08-15 10:00:00,1.1,1.38
Ahmedabad,1997-08-15 11:00:00,1.28,1.67
Ahmedabad,1997-08-15 12:00:00,1.35,1.92
Ahmedabad,1997-08-15 13:00:00,1.32,2.01
Ahmedabad,1997-08-15 14:00:00,1.21,1.94
Ahmedabad,1997-08-15 15:00:00,1.06,1.78
Ahmedabad,1997-08-15 16:00:00,0.81,1.35
Ahmedabad,1997-08-15 17:00:00,0.47,0.7
Ahmedabad,1997-08-15 18:00:00,0.21,0.29
Ahmedabad,1997-08-15 19:00:00,0.02,0.02
Ahmedabad,1997-08-15 20:00:00,0.0,0.0
Ahmedabad,1997-09-15 05:00:00,0.0,0.0
Ahmedabad,1997-09-15 06:00:00,0.0,0.0
Ahmedabad,1997-09-15 07:00:00,0.18,0.2
Ahmedabad,1997-09-15 08:00:00,0.52,0.71
Ahmedabad,1997-09-15 09:00:00,0.84,1.31
Ahmedabad,1997-09-15 10:00:00,1.06,1.78
Ahmedabad,1997-09-15 11:00:00,1.23,2.22
Ahmedabad,1997-09-15 12:00:00,1.25,2.3
Ahmedabad,1997-09-15 13:00:00,1.18,2.35
Ahmedabad,1997-09-15 14:00:00,1.02,2.13
Ahmedabad,1997-09-15 15:00:00,0.86,1.83
Ahmedabad,1997-09-15 16:00:00,0.68,1.38
Ahmedabad,1997-09-15 17:00:00,0.43,0.8
Ahmedabad,1997-09-15 18:00:00,0.17,0.27
Ahmedabad,1997-09-15 19:00:00,0.01,0.01
Ahmedabad,1997-09-15 20:00:00,0.0,0.0
Ahmedabad,1997-10-15 05:00:00,0.0,0.0
Ahmedabad,1997-10-15 06:00:00,0.0,0.0
Ahmedabad,1997-10-15 07:00:00,0.09,0.11
Ahmedabad,1997-10-15 08:00:00,0.35,0.67
Ahmedabad,1997-10-15 09:00:00,0.52,1.38
Ahmedabad,1997-10-15 10:00:00,0.6,1.99
Ahmedabad,1997-10-15 11:00:00,0.66,2.41
Ahmedabad,1997-10-15 12:00:00,0.72,2.61
Ahmedabad,1997-10-15 13:00:00,0.75,2.53
Ahmedabad,1997-10-15 14:00:00,0.79,2.29
Ahmedabad,1997-10-15 15:00:00,0.69,1.88
Ahmedabad,1997-10-15 16:00:00,0.54,1.31
Ahmedabad,1997-10-15 17:00:00,0.32,0.65
Ahmedabad,1997-10-15 18:00:00,0.07,0.1
Ahmedabad,1997-10-15 19:00:00,0.0,0.0
Ahmedabad,1997-10-15 20:00:00,0.0,0.0
Ahmedabad,1997-11-15 05:00:00,0.0,0.0
Ahmedabad,1997-11-15 06:00:00,0.0,0.0
Ahmedabad,1997-11-15 07:00:00,0.04,0.05
Ahmedabad,1997-11-15 08:00:00,0.27,0.51
Ahmedabad,1997-11-15 09:00:00,0.45,1.18
Ahmedabad,1997-11-15 10:00:00,0.55,1.78
Ahmedabad,1997-11-15 11:00:00,0.64,2.18
Ahmedabad,1997-11-15 12:00:00,0.65,2.34
Ahmedabad,1997-11-15 13:00:00,0.69,2.31
Ahmedabad,1997-11-15 14:00:00,0.67,2.04
Ahmedabad,1997-11-15 15:00:00,0.63,1.6
Ahmedabad,1997-11-15 16:00:00,0.46,1.03
Ahmedabad,1997-11-15 17:00:00,0.24,0.44
Ahmedabad,1997-11-15 18:00:00,0.03,0.04
Ahmedabad,1997-11-15 19:00:00,0.0,0.0
Ahmedabad,1997-11-15 20:00:00,0.0,0.0
Ahmedabad,1997-12-15 05:00:00,0.0,0.0
Ahmedabad,1997-12-15 06:00:00,0.0,0.0
Ahmedabad,1997-12-15 07:00:00,0.03,0.03
Ahmedabad,1997-12-15 08:00:00,0.28,0.44
Ahmedabad,1997-12-15 09:00:00,0.49,1.07
Ahmedabad,1997-12-15 10:00:00,0.63,1.59
Ahmedabad,1997-12-15 11:00:00,0.71,1.98
Ahmedabad,1997-12-15 12:00:00,0.77,2.19
Ahmedabad,1997-12-15 13:00:00,0.78,2.12
Ahmedabad,1997-12-15 14:00:00,0.76,1.89
Ahmedabad,1997-12-15 15:00:00,0.64,1.5
Ahmedabad,1997-12-15 16:00:00,0.46,0.97
Ahmedabad,1997-12-15 17:00:00,0.24,0.4
Ahmedabad,1997-12-15 18:00:00,0.03,0.04
Ahmedabad,1997-12-15 19:00:00,0.0,0.0
Ahmedabad,1997-12-15 20:00:00,0.0,0.0
Ahmedabad,1998-01-15 05:00:00,0.0,0.0
Ahmedabad,1998-01-15 06:00:00,0.0,0.0
