INDEX,YEAR,MN,5HR,6HR,7HR,8HR,9HR,10HR,11HR,12HR,13HR,14HR,15HR,16HR,17HR,18HR,19HR,20HR,DTRAD,BHSS
42647,2013,6,0,0.04,0.25,0.55,0.85,1.14,1.24,1.25,1.34,1.45,1.19,0.92,0.67,0.35,0,0,10.38,0
42647,2013,7,0,0.03,0.16,0.37,0.64,0.86,0.97,1.12,1.18,1,0.8,0.78,0.54,0.23,0.03,0,8.68,0
42647,2013,8,0,0.01,0.18,0.45,0.81,1.01,1.17,1.35,1.24,1.17,1.03,0.77,0.48,0.16,0.01,0,9.84,0
42647,2013,9,0,0.01,0.19,0.52,0.82,0.95,1.14,1.27,1.14,1.08,0.9,0.59,0.39,0.11,0,0,9.09,0
42647,2013,10,0,0,0.09,0.41,0.65,0.76,0.81,0.8,0.85,0.82,0.71,0.52,0.36,0.06,0,0,6.84,0
42647,2013,11,0,0,0.03,0.32,0.52,0.66,0.74,0.78,0.78,0.73,0.62,0.46,0.28,0.02,0,0,5.94,0
42647,2013,12,0,0,0.01,0.23,0.42,0.56,0.64,0.67,0.68,0.64,0.55,0.4,0.25,0.01,0,0,5.04,0
42647,2014,1,0,0,0.02,0.24,0.46,0.64,0.71,0.78,0.81,0.75,0.62,0.45,0.27,0.02,0,0,5.76,0
42647,2014,2,0,0,0.06,0.36,0.57,0.72,0.82,0.88,0.88,0.81,0.65,0.5,0.35,0.05,0,0,6.66,0
42647,2014,3,0,0,0.19,0.43,0.56,0.65,0.71,0.74,0.75,0.7,0.6,0.5,0.41,0.15,0,0,6.37,0
42647,2014,4,0,0.01,0.27,0.48,0.61,0.71,0.75,0.78,0.8,0.8,0.75,0.64,0.5,0.24,0,0,7.37,0
42647,2014,5,0,0.05,0.36,0.62,0.76,0.85,0.91,0.94,0.96,0.95,0.87,0.77,0.56,0.29,0.03,0,8.91,0
42647,2014,6,0,0.05,0.37,0.69,0.93,1.08,1.17,1.21,1.21,1.14,1.19,1,0.72,0.4,0.06,0,11.24,0
42647,2014,7,0,0.03,0.25,0.53,0.82,1.03,1.2,1.3,1.33,1.21,1.04,0.83,0.57,0.26,0.03,0,10.44,0
42647,2014,8,0,0.02,0.23,0.63,0.93,1.1,1.3,1.42,1.36,1.19,1,0.77,0.54,0.19,0.01,0,10.68,0
42647,2014,9,0,0,0.15,0.44,0.65,0.76,0.83,1.02,1.12,1.01,0.95,0.84,0.48,0.13,0,0,8.4,0
42647,2014,10,0,0,0.1,0.43,0.63,0.76,0.81,0.85,0.84,0.84,0.72,0.52,0.35,0.05,0,0,6.91,0
42647,2014,11,0,0,0.03,0.3,0.52,0.69,0.75,0.76,0.75,0.67,0.56,0.41,0.24,0.01,0,0,5.69,0
42647,2014,12,0,0,0.02,0.26,0.45,0.56,0.6,0.64,0.62,0.59,0.5,0.39,0.23,0,0,0,4.86,0
42647,2015,1,0,0,0.02,0.29,0.5,0.66,0.74,0.79,0.75,0.67,0.53,0.4,0.25,0.01,0,0,5.61,0
42647,2015,2,0,0,0.07,0.35,0.51,0.61,0.69,0.72,0.72,0.7,0.6,0.49,0.34,0.05,0,0,5.85,0
42647,2015,3,0,0,0.16,0.39,0.54,0.64,0.69,0.77,0.8,0.77,0.66,0.51,0.37,0.12,0,0,6.42,0
42647,2015,4,0,0.01,0.25,0.57,0.78,0.91,1.01,1.05,1.06,1,0.91,0.73,0.53,0.26,0.01,0,9.07,0
42647,2015,5,0,0.04,0.36,0.67,0.87,0.92,0.86,0.87,0.86,0.83,0.78,0.68,0.55,0.31,0.02,0,8.62,0
42647,2015,6,0,0.05,0.33,0.63,0.9,1.05,1.17,1.25,1.19,1.11,1.02,0.85,0.59,0.33,0.05,0,10.52,0
42647,2015,7,0,0.03,0.2,0.49,0.79,1.01,1.23,1.29,1.28,1.24,1.02,0.8,0.56,0.25,0.03,0,10.22,0
42647,2015,8,0,0.02,0.24,0.57,1,1.16,1.28,1.71,1.53,1.67,1.36,0.94,0.58,0.24,0.02,0,12.31,0
42647,2015,9,0,0,0.22,0.69,0.81,0.94,1.23,1.28,1.28,1.2,0.94,0.7,0.45,0.21,0.01,0,9.95,0
42647,2015,10,0,0,0.12,0.49,0.58,0.62,0.7,0.75,0.75,0.71,0.63,0.5,0.35,0.07,0,0,6.26,0
42647,2015,11,0,0,0.03,0.26,0.41,0.58,0.72,0.79,0.81,0.74,0.57,0.45,0.24,0.03,0,0,5.63,0
42647,2015,12,0,0,0.03,0.23,0.38,0.47,0.52,0.56,0.57,0.55,0.46,0.33,0.19,0,0,0,4.29,0
42647,2016,1,0,0,0.02,0.25,0.43,0.54,0.63,0.71,0.81,0.75,0.55,0.41,0.27,0.02,0,0,5.41,0
42647,2016,2,0,0,0.07,0.36,0.53,0.65,0.73,0.78,0.84,0.77,0.65,0.47,0.34,0.05,0,0,6.26,0
42647,2016,3,0,0,0.19,0.43,0.58,0.65,0.73,0.79,0.79,0.8,0.68,0.55,0.45,0.17,0,0,6.78,0
42647,2016,4,0,0.02,0.33,0.63,0.75,0.79,0.8,0.81,0.82,0.77,0.65,0.55,0.47,0.27,0.01,0,7.65,0
42647,2016,7,0,0.03,0.24,0.58,0.89,1.21,1.29,1.36,1.48,1.43,1.2,0.92,0.56,0.27,0.04,0,11.5,0
42647,2016,8,0,0.01,0.16,0.45,0.75,1.01,1.17,1.22,1.18,1.13,0.96,0.75,0.59,0.2,0.02,0,9.61,0
42647,2016,9,0,0,0.18,0.59,0.97,1.2,1.34,1.33,1.31,1.16,0.98,0.67,0.54,0.21,0,0,10.49,0
42647,2016,10,0,0,0.13,0.45,0.7,0.89,1.08,1.14,1.07,0.99,0.83,0.56,0.36,0.04,0,0,8.23,0
42647,2016,11,0,0,0.07,0.4,0.61,0.69,0.73,0.74,0.73,0.69,0.57,0.39,0.24,0,0,0,5.86,0
42647,2016,12,0,0,0.02,0.31,0.46,0.54,0.58,0.6,0.6,0.58,0.45,0.28,0.24,0.01,0,0,4.65,0
42647,2017,1,0,0,0.07,0.29,0.52,0.68,0.8,0.88,1.01,0.98,0.68,0.45,0.34,0.08,0,0,6.78,0
42647,2017,2,0,0,0.11,0.35,0.52,0.63,0.68,0.7,0.73,0.73,0.6,0.45,0.39,0.15,0,0,6.04,0
42647,2017,3,0,0.01,0.2,0.46,0.62,0.79,0.85,0.82,0.82,0.82,0.72,0.6,0.5,0.26,0,0,7.48,0
42647,2017,4,0,0.05,0.36,0.64,0.85,1,1.07,1.04,0.99,1,0.89,0.74,0.68,0.42,0.04,0,9.77,0
42647,2017,5,0,0.2,0.56,0.82,1.01,1.14,1.18,1.2,1.21,1.09,0.88,1.08,0.87,0.55,0.16,0,11.97,0
42647,2017,7,0,0.05,0.22,0.51,0.71,0.95,1.19,1.11,1.29,1.2,0.93,0.72,0.52,0.23,0.04,0,9.65,0
42647,2017,8,0,0.02,0.24,0.56,0.95,1.33,1.42,1.33,1.35,1.35,1.45,0.98,0.65,0.22,0.01,0,11.85,0
42647,2017,9,0,0,0.18,0.68,1.15,1.54,1.68,1.53,1.6,1.44,1.08,0.8,0.59,0.17,0,0,12.45,0
42647,2017,11,0,0,0.05,0.44,0.9,1.09,1.18,1.21,1.2,1.15,0.87,0.57,0.23,0,0,0,8.88,0
42647,2017,12,0,0,0.01,0.28,0.82,0.96,1.05,1.11,1.05,0.99,0.73,0.5,0.31,0.01,0,0,7.82,0
42647,2018,1,0,0,0.01,0.27,0.69,0.83,0.92,0.95,0.95,0.95,0.81,0.62,0.39,0.03,0,0,7.41,0
42647,2018,2,0,0,0.02,0.38,0.74,0.9,1.02,1.05,1.07,1.07,0.89,0.69,0.54,0.1,0,0,8.46,0
42647,2018,3,0,0,0.12,0.57,0.79,0.93,1.01,1.06,1.06,1.03,0.84,0.69,0.61,0.22,0,0,8.94,0
42647,2018,4,0,0.01,0.32,0.73,0.91,1.02,1.08,1.11,1.11,1.11,1.01,0.81,0.67,0.28,0,0,10.17,0
42647,2018,5,0,0.06,0.46,0.83,1.06,1.19,1.26,1.27,1.26,1.25,1.05,0.91,0.77,0.35,0.02,0,11.74,0
42647,2018,6,0,0.06,0.41,0.89,1.26,1.51,1.6,1.6,1.56,1.62,1.38,1.1,0.9,0.4,0.05,0,14.34,0
42647,2018,7,0,0.03,0.21,0.46,0.76,0.91,1.18,1.26,1.2,1.28,0.98,0.75,0.49,0.22,0.03,0,9.77,0
42647,2018,8,0,0.01,0.13,0.38,0.66,0.9,1.02,1.27,1.09,0.94,0.9,0.75,0.46,0.15,0.01,0,8.68,0
42647,2018,9,0,0.01,0.26,0.63,0.91,1.06,1.15,1.15,1.17,1.12,0.82,0.62,0.47,0.11,0,0,9.48,0
42647,2018,10,0,0,0.23,0.75,1.06,1.16,1.04,1.04,1.02,0.97,0.72,0.51,0.35,0.01,0,0,8.87,0
42647,2018,11,0,0,0.1,0.48,0.69,0.8,0.88,0.91,0.92,0.89,0.66,0.43,0.21,0,0,0,6.99,0
42647,2019,1,0,0,0.03,0.41,0.69,0.81,0.89,0.96,0.94,0.91,0.66,0.47,0.32,0.02,0,0,7.1,0
42647,2019,2,0,0,0.1,0.52,0.82,0.99,1.06,1.05,1.07,1.03,0.74,0.52,0.48,0.06,0,0,8.44,0
42647,2019,3,0,0,0.24,0.64,0.83,0.95,0.98,1.02,1.04,0.99,0.76,0.6,0.58,0.16,0,0,8.78,0
42647,2019,4,0,0.02,0.37,0.63,0.77,0.87,0.91,0.95,0.94,0.93,0.79,0.6,0.57,0.29,0.01,0,8.66,0
42647,2019,5,0,0.06,0.44,0.74,0.89,0.96,1.01,1.03,1.04,1.04,0.92,0.76,0.65,0.4,0.04,0,9.98,0
42647,2019,6,0,0.07,0.45,0.78,1.06,1.26,1.32,1.37,1.34,1.29,1.16,0.94,0.7,0.35,0.05,0,12.14,0
42647,2019,7,0,0.03,0.29,0.64,0.84,1.06,1.32,1.5,1.36,1.24,0.99,0.82,0.56,0.27,0.04,0,10.96,0
42647,2019,8,0,0.02,0.2,0.49,0.84,1.09,1.25,1.24,1.24,1.21,1.01,0.7,0.49,0.22,0.01,0,10,0
42647,2019,9,0,0.01,0.16,0.47,0.8,1.04,1.26,1.36,1.29,1.13,0.97,0.67,0.38,0.1,0,0,9.63,0
42647,2019,10,0,0,0.16,0.49,0.76,0.94,1.06,1.12,1.13,1,0.78,0.6,0.36,0.04,0,0,8.45,0
42647,2019,11,0,0,0.04,0.31,0.67,0.95,1.04,1.13,1.15,1.15,0.87,0.59,0.26,0.02,0,0,8.18,0
42647,2019,12,0,0,0.02,0.23,0.48,0.7,0.81,0.86,0.87,0.8,0.7,0.6,0.26,0.01,0,0,6.34,0
42647,2020,1,0,0,0.02,0.24,0.47,0.66,0.79,0.9,0.98,0.92,0.81,0.59,0.27,0.02,0,0,6.68,0
42647,2020,3,0,0,0.2,0.53,0.67,0.77,0.9,0.87,0.79,0.79,0.72,0.58,0.34,0.1,0,0,7.27,0
42647,2020,4,0,0.02,0.31,0.62,0.69,0.71,0.76,0.77,0.78,0.75,0.72,0.69,0.51,0.23,0.01,0,7.57,0
42647,2020,5,0,0.02,0.43,0.68,0.68,0.67,0.69,0.72,0.72,0.71,0.72,0.69,0.69,0.38,0.02,0,7.81,0
42647,2020,6,0,0.06,0.34,0.66,0.95,1.26,1.37,1.39,1.44,1.38,1.07,0.84,0.62,0.34,0.06,0,11.77,0
42647,2020,7,0,0.05,0.37,0.7,1.09,1.35,1.51,1.63,1.56,1.41,1.27,0.98,0.71,0.32,0.05,0,12.98,0
42647,2020,8,0,0.02,0.19,0.49,0.76,1.03,1.19,1.29,1.18,1.06,1.01,0.73,0.47,0.2,0.01,0,9.62,0
42647,2021,1,0,0,0.01,0.14,0.38,0.61,0.76,0.83,0.87,0.84,0.73,0.58,0.35,0.06,0,0,6.17,0
42647,2021,2,0,0,0.07,0.3,0.48,0.6,0.68,0.74,0.75,0.72,0.64,0.5,0.3,0.06,0,0,5.83,0
42647,2021,3,0,0,0.17,0.48,0.66,0.77,0.83,0.86,0.86,0.83,0.76,0.68,0.55,0.17,0,0,7.6,0
42647,2021,4,0,0.02,0.34,0.63,0.74,0.88,0.94,0.96,0.94,0.92,0.9,1.05,0.9,0.31,0.01,0,9.55,0
42647,2021,6,0,0.06,0.4,0.74,1.05,1.26,1.39,1.51,1.31,1.14,1,0.92,0.87,0.44,0.06,0,12.16,0
42647,2021,7,0,0.04,0.29,0.59,0.9,1.16,1.22,1.1,1.17,1.16,1.02,0.95,0.7,0.33,0.04,0,10.67,0
42647,2021,9,0,0,0.11,0.41,0.79,1.01,1.15,1.25,1.28,1.09,0.98,0.84,0.5,0.18,0,0,9.6,0
42647,2021,11,0,0,0.03,0.34,0.88,1.23,1.26,1.26,1.19,1.08,0.92,0.59,0.28,0.02,0,0,9.1,0
42647,2021,12,0,0,0.01,0.16,0.43,0.89,0.93,0.73,0.68,0.74,0.82,0.51,0.16,0,0,0,6.06,0
42647,2022,1,0,0,0.02,0.24,0.52,0.74,1.08,1.32,1.48,1.3,0.98,0.65,0.27,0.02,0,0,8.63,0
42647,2022,2,0,0,0.09,0.37,0.55,0.66,0.74,0.76,0.78,0.74,0.65,0.52,0.33,0.07,0,0,6.26,0
42647,2022,3,0,0,0.15,0.43,0.64,0.79,0.98,1.1,1.02,0.85,0.73,0.6,0.42,0.14,0,0,7.84,0
42647,2022,4,0,0.02,0.27,0.54,0.73,0.84,0.95,1.01,1,0.92,0.83,0.72,0.59,0.28,0.01,0,8.71,0
42647,2022,5,0,0.05,0.39,0.75,1.01,1.17,1.29,1.21,1.15,1.09,1.06,1.19,0.93,0.42,0.05,0,11.75,0
42647,2022,6,0,0.07,0.44,0.73,0.96,1.21,1.28,1.25,1.27,1.24,1.15,0.99,0.82,0.4,0.07,0,11.86,0
42647,2022,7,0,0.03,0.24,0.58,0.85,1.11,1.31,1.48,1.43,1.28,1.17,0.88,0.51,0.24,0.04,0,11.14,0
42647,2022,8,0,0.01,0.22,0.55,0.82,1.07,1.26,1.36,1.43,1.27,1.08,0.96,0.62,0.25,0.02,0,10.91,0
42647,2022,9,0,0,0.2,0.58,0.9,1.15,1.29,1.3,1.24,1.17,1.05,0.76,0.54,0.19,0,0,10.38,0
42647,2022,10,0,0,0.09,0.36,0.55,0.68,0.76,0.79,0.79,0.76,0.74,0.72,0.49,0.1,0,0,6.84,0
42647,2022,11,0,0,0.04,0.28,0.5,0.62,0.7,0.75,0.74,0.71,0.64,0.49,0.27,0.03,0,0,5.76,0
42647,2022,12,0,0,0.02,0.22,0.43,0.57,0.64,0.7,0.67,0.64,0.54,0.4,0.21,0.01,0,0,5.05,0
42647,2023,1,0,0,0.03,0.25,0.49,0.65,0.78,0.81,0.81,0.76,0.64,0.48,0.24,0.02,0,0,5.96,0
42647,2023,4,0,0,0.07,0.58,1.1,0.75,0.72,0.87,1,0.92,0.87,0.76,0.59,0.39,0.06,0,8.69,0
42339,1993,1,0,0,0.02,0.24,0.46,0.57,0.66,0.68,0.67,0.64,0.54,0.41,0.22,0.02,0,0,5.12,0
42339,1993,2,0,0,0.06,0.32,0.49,0.65,0.81,0.84,0.83,0.75,0.71,0.55,0.35,0.08,0,0,6.44,0
42339,1993,3,0,0,0.18,0.45,0.65,0.72,0.8,0.85,0.88,0.84,0.74,0.61,0.45,0.17,0.01,0,7.35,0
42339,1993,4,0,0.03,0.3,0.53,0.69,0.78,0.75,0.83,0.87,0.96,1.01,0.69,0.46,0.25,0.02,0,8.17,0
42339,1993,5,0,0.08,0.36,0.55,0.66,0.72,0.74,0.79,0.77,0.77,0.76,0.71,0.56,0.35,0.05,0,7.88,0
42339,1993,6,0,0.11,0.46,0.71,0.85,0.99,1.02,1,1.03,0.93,0.84,0.72,0.58,0.38,0.09,0,9.72,0
42339,1993,7,0,0.06,0.34,0.63,0.96,1.29,1.42,1.49,1.31,1.27,1.12,0.78,0.58,0.3,0.06,0,11.5,0
42339,1993,8,0,0.03,0.32,0.67,0.92,1.2,1.3,1.22,1.16,1.16,0.99,0.86,0.56,0.29,0.03,0,10.72,0
42339,1993,9,0,0,0.16,0.42,0.62,0.8,0.92,0.94,0.92,0.88,0.79,0.7,0.48,0.2,0.01,0,7.74,0
42339,1993,10,0,0,0.07,0.28,0.44,0.55,0.61,0.64,0.64,0.58,0.54,0.4,0.22,0.02,0,0,4.99,0
42339,1993,11,0,0,0.03,0.21,0.35,0.42,0.49,0.54,0.55,0.52,0.45,0.34,0.17,0.02,0,0,4.09,0
42339,1993,12,0,0,0.02,0.21,0.38,0.45,0.51,0.53,0.53,0.48,0.46,0.34,0.14,0,0,0,4.03,0
42339,1994,1,0,0,0.01,0.21,0.41,0.51,0.59,0.6,0.64,0.56,0.49,0.38,0.17,0.01,0,0,4.57,0
42339,1994,2,0,0,0.06,0.3,0.42,0.49,0.53,0.56,0.54,0.55,0.5,0.43,0.28,0.06,0,0,4.71,0
42339,1994,6,0,0.13,0.51,0.78,1.03,1.18,1.28,1.26,1.26,1.17,1.08,0.87,0.68,0.35,0.06,0,11.62,0
42339,1994,7,0,0.06,0.37,0.67,0.89,1.22,1.4,1.49,1.53,1.43,1.33,1.08,0.67,0.39,0.08,0,12.59,0
42339,1995,6,0,0.11,0.43,0.65,0.83,0.95,1.02,1.04,0.99,0.98,0.92,0.79,0.6,0.41,0.13,0,9.83,0
42339,1995,9,0,0.01,0.21,0.47,0.64,0.75,0.81,0.86,0.89,0.89,0.73,0.57,0.4,0.2,0.02,0,7.46,0
42339,1995,12,0,0,0,0.15,0.34,0.49,0.56,0.59,0.58,0.51,0.45,0.35,0.15,0,0,0,4.17,0
42339,1996,1,0,0,0,0.17,0.36,0.45,0.52,0.59,0.62,0.58,0.46,0.31,0.13,0,0,0,4.19,0
42339,1996,3,0,0,0.16,0.41,0.57,0.64,0.74,0.83,0.82,0.84,0.73,0.57,0.41,0.16,0.01,0,6.91,0
42339,1996,4,0,0.02,0.24,0.41,0.52,0.6,0.64,0.66,0.67,0.67,0.64,0.57,0.43,0.19,0.01,0,6.27,0
42339,1996,5,0,0.08,0.36,0.55,0.66,0.7,0.72,0.77,0.81,0.78,0.72,0.67,0.53,0.32,0.05,0,7.72,0
42339,1996,6,0,0.08,0.33,0.58,0.8,0.94,1.13,1.09,1.04,0.98,0.91,0.77,0.57,0.34,0.06,0,9.62,0
42339,1996,9,0,0.01,0.2,0.42,0.59,0.72,0.78,0.81,0.84,0.7,0.68,0.53,0.4,0.16,0.01,0,6.83,0
42339,1996,10,0,0,0.1,0.32,0.47,0.58,0.66,0.69,0.68,0.65,0.63,0.55,0.35,0.08,0,0,5.76,0
42339,1997,4,0,0.02,0.29,0.49,0.62,0.71,1.09,0.78,0.89,0.92,0.77,0.66,0.48,0.22,0.01,0,7.95,0
42339,1997,5,0,0.09,0.39,0.57,0.7,0.76,0.8,0.79,0.81,0.85,0.86,0.79,0.6,0.33,0.05,0,8.38,0
42339,1997,6,0,0.08,0.32,0.51,0.8,0.93,1.24,1.22,1.28,1.09,0.71,0.64,0.46,0.27,0.06,0,9.61,0
42339,1997,9,0,0.01,0.2,0.47,0.73,0.86,1.01,0.95,0.92,0.76,0.67,0.57,0.42,0.15,0,0,7.71,0
42339,1997,10,0,0,0.11,0.37,0.54,0.65,0.73,0.73,0.75,0.72,0.65,0.56,0.32,0.08,0,0,6.2,0
42339,1997,11,0,0,0.03,0.23,0.42,0.52,0.61,0.68,0.7,0.73,0.62,0.44,0.22,0.03,0,0,5.23,0
42339,1997,12,0,0,0.01,0.19,0.4,0.54,0.6,0.63,0.61,0.58,0.51,0.38,0.18,0.01,0,0,4.64,0
42339,1998,1,0,0,0.01,0.18,0.32,0.39,0.44,0.5,0.51,0.49,0.41,0.34,0.17,0.01,0,0,3.75,0
42339,1998,2,0,0,0.07,0.27,0.4,0.54,0.58,0.65,0.66,0.65,0.56,0.43,0.27,0.04,0,0,5.13,0
42339,1998,3,0,0,0.14,0.39,0.55,0.66,0.72,0.72,0.83,0.81,0.66,0.54,0.36,0.13,0,0,6.52,0
42339,1998,4,0,0.02,0.3,0.54,0.71,0.81,0.84,0.82,0.84,0.89,0.86,0.73,0.51,0.25,0.01,0,8.13,0
42339,1998,5,0,0.07,0.38,0.6,0.72,0.78,0.82,0.85,0.91,0.87,0.83,0.75,0.6,0.35,0.05,0,8.59,0
42339,1998,6,0,0.1,0.45,0.69,0.85,0.89,0.92,0.96,0.98,0.97,0.89,0.76,0.58,0.35,0.06,0,9.44,0
42339,1998,7,0,0.06,0.38,0.72,1.05,1.19,1.3,1.44,1.12,1.23,1.12,0.95,0.63,0.31,0.06,0,11.55,0
42339,1998,8,0,0.03,0.32,0.66,0.94,1.05,1.18,1.29,1.23,1.15,0.98,0.83,0.65,0.38,0.06,0,10.74,0
42339,1998,10,0,0,0.08,0.31,0.44,0.55,0.62,0.65,0.63,0.64,0.62,0.5,0.32,0.08,0,0,5.44,0
42339,1998,11,0,0,0.01,0.19,0.36,0.45,0.52,0.56,0.55,0.53,0.48,0.38,0.22,0.03,0,0,4.27,0
42339,1998,12,0,0,0,0.14,0.3,0.42,0.43,0.43,0.44,0.41,0.35,0.27,0.13,0.01,0,0,3.32,0
42339,1999,1,0,0,0.01,0.2,0.41,0.52,0.59,0.57,0.58,0.52,0.47,0.34,0.16,0.01,0,0,4.36,0
42339,1999,2,0,0,0.05,0.29,0.48,0.6,0.64,0.71,0.75,0.71,0.61,0.43,0.23,0.03,0,0,5.53,0
42339,1999,3,0,0,0.14,0.32,0.45,0.54,0.57,0.56,0.6,0.58,0.51,0.46,0.31,0.08,0,0,5.12,0
42339,1999,4,0,0.03,0.28,0.46,0.57,0.64,0.68,0.72,0.71,0.69,0.67,0.59,0.46,0.23,0.01,0,6.74,0
42339,1999,5,0,0.07,0.4,0.63,0.75,0.83,0.9,0.94,0.96,0.94,0.9,0.8,0.61,0.36,0.07,0,9.16,0
42339,1999,6,0,0.08,0.44,0.82,1.09,1.26,1.31,1.23,1.16,1.09,1.07,0.98,0.74,0.45,0.1,0,11.84,0
42339,1999,7,0,0.06,0.37,0.67,0.95,1.18,1.35,1.44,1.45,1.23,1.08,0.88,0.69,0.37,0.06,0,11.79,0
42339,1999,8,0,0.03,0.3,0.65,0.89,1.05,1.18,1.42,1.33,1.28,1.1,0.92,0.65,0.29,0.03,0,11.13,0
42339,1999,9,0,0,0.22,0.53,0.75,0.86,0.92,0.94,1.01,1.02,0.87,0.72,0.46,0.19,0.01,0,8.51,0
42339,1999,10,0,0,0.1,0.36,0.57,0.72,0.94,0.99,0.93,0.87,0.65,0.52,0.31,0.07,0,0,7.05,0
42339,1999,11,0,0,0.03,0.22,0.34,0.41,0.46,0.49,0.51,0.49,0.43,0.34,0.18,0.02,0,0,3.89,0
42339,2000,3,0,0,0.18,0.44,0.57,0.68,0.73,0.76,0.74,0.72,0.67,0.59,0.4,0.12,0,0,6.61,0
42339,2000,4,0,0.03,0.31,0.55,0.73,0.8,0.83,0.85,0.87,0.84,0.81,0.71,0.52,0.22,0.01,0,8.07,0
42339,2000,5,0,0.07,0.36,0.66,0.78,0.87,0.89,0.95,0.99,0.96,0.93,0.81,0.63,0.34,0.06,0,9.34,0
42339,2000,6,0,0.1,0.5,0.77,1.03,1.13,1.16,1.15,1.17,1.17,1.13,1,0.75,0.42,0.06,0,10.46,0
42339,2000,7,0,0.07,0.37,0.71,0.98,1.16,1.35,1.25,1.3,1.23,1.06,0.9,0.64,0.31,0.04,0,11.38,0
42339,2000,8,0,0.03,0.31,0.68,0.91,1.12,1.26,1.44,1.48,1.45,1.24,0.91,0.56,0.25,0.02,0,11.68,0
42339,2000,9,0,0,0.18,0.51,0.74,0.86,0.96,1.08,1.1,0.99,0.84,0.64,0.4,0.14,0,0,8.4,0
42339,2000,11,0,0,0.04,0.23,0.39,0.52,0.6,0.6,0.6,0.58,0.53,0.41,0.21,0.01,0,0,4.73,0
42339,2000,12,0,0,0.01,0.17,0.3,0.39,0.42,0.44,0.45,0.41,0.35,0.26,0.12,0,0,0,3.32,0
42339,2001,3,0,0,0.17,0.44,0.63,0.73,0.8,0.86,0.87,0.86,0.8,0.65,0.44,0.13,0,0,7.39,0
42339,2001,4,0,0.03,0.32,0.6,0.74,0.81,0.87,0.91,0.92,0.9,0.83,0.72,0.52,0.24,0.01,0,8.44,0
42339,2001,5,0,0.07,0.4,0.67,0.85,0.96,1.01,1.04,1,0.95,0.91,0.81,0.62,0.34,0.04,0,9.68,0
42339,2001,6,0,0.09,0.45,0.8,1.05,1.26,1.34,1.38,1.33,1.3,1.18,0.99,0.73,0.41,0.09,0,12.39,0
42339,2001,7,0,0.05,0.27,0.56,0.91,1.2,1.35,1.41,1.43,1.28,1.16,0.86,0.63,0.31,0.06,0,11.46,0
42339,2001,8,0,0.03,0.31,0.67,0.93,1.2,1.39,1.43,1.32,1.29,1.08,0.94,0.63,0.29,0.02,0,11.52,0
42339,2001,9,0,0.01,0.2,0.46,0.66,0.76,0.83,0.86,0.91,0.89,0.77,0.62,0.43,0.17,0,0,7.56,0
42339,2001,10,0,0,0.09,0.31,0.44,0.52,0.56,0.59,0.61,0.58,0.52,0.45,0.29,0.06,0,0,5.02,0
42339,2001,11,0,0,0.03,0.24,0.38,0.46,0.5,0.51,0.52,0.51,0.46,0.38,0.2,0.02,0,0,4.21,0
42339,2001,12,0,0,0.01,0.18,0.32,0.4,0.46,0.46,0.48,0.43,0.38,0.29,0.13,0,0,0,3.53,0
42339,2002,1,0,0,0.02,0.2,0.38,0.47,0.53,0.55,0.56,0.53,0.45,0.36,0.18,0.01,0,0,4.23,0
42339,2002,2,0,0,0.05,0.28,0.44,0.54,0.59,0.62,0.63,0.62,0.54,0.42,0.26,0.04,0,0,5.03,0
42339,2002,3,0,0,0.16,0.4,0.56,0.65,0.74,0.78,0.8,0.76,0.7,0.59,0.41,0.14,0,0,6.71,0
42339,2002,4,0,0.02,0.32,0.62,0.81,0.9,0.97,1.03,1.02,1.01,0.94,0.83,0.61,0.3,0.02,0,9.41,0
42339,2002,5,0,0.07,0.4,0.66,0.8,0.88,0.92,0.98,1.05,1.05,1.03,0.95,0.75,0.4,0.08,0,10.01,0
42339,2002,6,0,0.08,0.41,0.68,0.83,0.92,1.01,1.02,1.09,1,0.94,0.83,0.67,0.36,0.07,0,9.92,0
42339,2002,7,0,0.06,0.38,0.75,1.04,1.33,1.46,1.54,1.48,1.42,1.28,0.99,0.72,0.38,0.05,0,12.88,0
42339,2002,8,0,0.03,0.3,0.68,1.11,1.34,1.57,1.58,1.58,1.41,1.23,0.97,0.65,0.33,0.03,0,12.79,0
42339,2002,9,0,0.01,0.25,0.57,0.75,0.86,0.9,0.91,0.96,0.94,0.9,0.75,0.51,0.2,0,0,8.5,0
42339,2002,11,0,0,0.03,0.23,0.41,0.53,0.62,0.64,0.64,0.6,0.5,0.38,0.17,0.01,0,0,4.76,0
42339,2002,12,0,0,0.01,0.18,0.34,0.42,0.46,0.49,0.49,0.46,0.4,0.31,0.14,0,0,0,3.69,0
42339,2003,1,0,0,0.01,0.17,0.32,0.36,0.38,0.38,0.39,0.41,0.33,0.25,0.11,0,0,0,3.11,0
42339,2003,2,0,0,0.06,0.28,0.42,0.5,0.54,0.53,0.55,0.5,0.45,0.4,0.25,0.03,0,0,4.48,0
42339,2003,3,0,0,0.2,0.45,0.58,0.65,0.7,0.72,0.72,0.72,0.7,0.57,0.41,0.13,0,0,6.54,0
42339,2003,4,0,0.02,0.28,0.5,0.62,0.69,0.76,0.81,0.85,0.85,0.81,0.68,0.51,0.23,0.01,0,7.61,0
42339,2003,6,0,0.08,0.42,0.76,1,1.14,1.23,1.29,1.33,1.28,1.18,0.97,0.72,0.38,0.07,0,11.85,0
