INDEX,YEAR,MN,5HR,6HR,7HR,8HR,9HR,10HR,11HR,12HR,13HR,14HR,15HR,16HR,17HR,18HR,19HR,20HR,DTRAD,BHSS
43284,1997,10,0,0,0.17,0.63,1.14,1.55,2.11,2,2.12,1.99,1.79,1.24,0.74,0.23,0.02,0,15.69,6.4
43284,1997,11,0,0.02,0.13,0.42,0.97,1.41,1.82,2.01,2.01,1.98,1.6,1.12,0.57,0.14,0,0,13.74,6.8
43284,1997,12,0,0.02,0.26,0.67,1.36,1.97,2.36,2.49,2.56,2.44,2.12,1.58,1.04,0.48,0.16,0,19.51,7.8
43284,1998,1,0,0.02,0.15,0.64,1.28,1.88,2.29,2.56,2.54,2.41,2.11,1.56,0.92,0.34,0.08,0,18.77,9.4
43284,1998,2,0,0.05,0.2,0.67,1.38,1.96,2.22,2.4,2.56,2.41,2.05,1.55,1,0.38,0.07,0,18.91,9.7
43284,1998,3,0,0.03,0.3,0.94,1.65,2.11,2.43,2.65,2.8,2.6,2.1,1.54,0.87,0.29,0.06,0,20.37,8.6
43284,1998,4,0,0.03,0.21,0.79,1.43,1.87,2.2,2.51,2.75,2.55,2.09,1.47,0.86,0.28,0.03,0,19.05,8.6
43284,1998,11,0,0,0.03,0.46,1.09,1.6,1.95,2.25,2.28,2.14,1.64,1.07,0.46,0.04,0,0,15.01,7.8
43284,1998,12,0,0,0.01,0.3,0.89,1.53,1.88,2.03,2.07,1.86,1.5,1.01,0.44,0.05,0,0,13.56,5.8
43284,1999,3,0,0,0.07,0.57,1.25,1.82,2.27,2.54,2.63,2.47,1.97,1.32,0.64,0.1,0,0,17.65,7.8
43284,1999,4,0,0,0.14,0.68,1.26,1.69,2.02,2.47,2.57,2.35,1.9,1.27,0.6,0.11,0,0,17.06,7.4
43284,1999,5,0,0,0.18,0.66,1.01,1.32,1.52,1.78,1.82,1.73,1.46,1.01,0.46,0.14,0,0,13.09,3.2
43284,1999,9,0,0,0.15,0.7,1.32,1.78,2.13,2.39,2.47,2.26,1.82,1.24,0.57,0.1,0,0,16.92,6.2
43284,1999,10,0,0,0.14,0.58,1.19,1.73,1.92,2.12,2.06,1.98,1.85,1.19,0.5,0.1,0,0,15.37,5.8
43284,2002,12,0,0,0.09,0.64,1.43,2.08,2.63,2.81,2.74,2.59,2.03,1.38,0.57,0.05,0,0,19.04,9.2
43284,2003,1,0,0,0.05,0.57,1.32,1.96,2.45,2.77,2.71,2.46,2.02,1.41,0.66,0.1,0,0,18.48,8.3
43284,2003,3,0,0,0.18,0.88,1.65,2.26,2.76,3.07,3.2,3,2.46,1.7,0.93,0.2,0,0,22.3,8.4
43284,2003,4,0,0,0.23,0.99,1.81,2.2,2.68,2.99,3.19,3.08,2.45,1.74,0.98,0.28,0,0,22.63,8.4
43284,2003,5,0,0.01,0.31,1,1.55,2.05,2.54,2.99,3.06,2.84,2.4,1.73,1,0.29,0.01,0,21.76,7.6
43284,2003,6,0,0.01,0.2,0.6,0.93,1.44,1.72,1.88,2.01,1.93,1.55,1.16,0.64,0.23,0.01,0,14.32,3.6
43284,2003,7,0,0.03,0.16,0.45,0.91,1.21,1.45,1.4,1.5,1.33,1.11,0.86,0.5,0.2,0.03,0,11.13,1.3
43284,2003,8,0,0.01,0.12,0.57,1.14,1.44,1.79,2.11,2.17,2.03,1.78,1.27,0.72,0.24,0.02,0,15.41,3
43284,2003,9,0,0,0.08,0.7,1.45,1.87,2.37,2.7,2.82,2.58,2.03,1.49,0.72,0.11,0.01,0,18.93,5.4
43284,2003,10,0,0.02,0.06,0.52,1.24,1.8,2.09,2.1,2.26,2.24,1.75,1.18,0.44,0.06,0.02,0,15.77,5.6
43284,2003,11,0,0.01,0.03,0.46,1.21,1.83,2.38,2.64,2.6,2.39,1.96,1.32,0.54,0.07,0.01,0,17.45,8
43284,2003,12,0,0,0.01,0.49,1.26,1.98,2.47,2.68,2.66,2.39,1.94,1.26,0.55,0.02,0,0,17.73,9.6
43284,2004,1,0,0.01,0.04,0.46,1.24,1.94,2.36,2.6,2.6,2.49,2.04,1.42,0.66,0.09,0.01,0,17.97,8.8
43284,2004,2,0,0,0.08,0.67,1.52,2.2,2.67,2.93,3,2.8,2.34,1.63,0.83,0.16,0,0,20.83,9.6
43284,2004,3,0,0,0.15,0.8,1.59,2.09,2.38,2.73,2.86,2.65,2.17,1.48,0.77,0.16,0,0,19.83,7.3
43284,2004,4,0,0,0.26,1.02,1.78,2.29,2.7,2.96,3.1,3.01,2.49,1.89,1.04,0.31,0,0,22.85,8.8
43284,2004,5,0,0,0.3,0.93,1.6,1.82,2.02,2.24,2.34,1.99,1.67,1.24,0.67,0.21,0.01,0,17.03,3.9
43284,2004,6,0,0.01,0.22,0.77,1.32,1.73,1.9,2.33,2.65,2.32,1.77,1.33,0.8,0.32,0.02,0,17.47,3
43284,2004,7,0,0,0.17,0.54,0.95,1.35,1.68,1.7,1.89,1.84,1.52,1.15,0.63,0.25,0.02,0,13.69,2.2
43284,2004,8,0,0,0.18,0.69,1.22,1.77,2.19,2.52,2.39,2.23,1.84,1.35,0.81,0.32,0.02,0,17.53,4.3
43284,2004,9,0,0,0.14,0.67,1.35,1.87,2.17,2.62,2.7,2.55,2.39,1.62,0.79,0.25,0.02,0,19.14,4.5
43284,2004,10,0,0,0.13,0.64,1.33,2.04,2.49,2.82,2.77,2.46,1.88,1.17,0.6,0.15,0,0,18.49,6.4
43284,2004,11,0,0,0.09,0.63,1.39,2.1,2.6,2.81,2.82,2.44,2.01,1.43,0.68,0.12,0,0,19.13,7.9
43284,2004,12,0,0,0.08,0.59,1.36,2.05,2.48,2.66,2.66,2.45,1.96,1.29,0.57,0.1,0,0,18.25,9.8
43284,2005,1,0,0,0.03,0.36,1.07,1.72,2.12,2.37,2.4,2.26,1.85,1.29,0.61,0.11,0,0,16.19,8.4
43284,2005,2,0,0,0.11,0.75,1.62,2.22,2.74,3,3.01,2.78,2.3,1.62,0.87,0.18,0,0,21.21,9.5
43284,2005,3,0,0,0.18,0.82,1.6,2.23,2.66,3.03,3.16,2.93,2.45,1.73,0.99,0.27,0,0,22.05,8.4
43284,2005,4,0,0.01,0.27,0.97,1.72,2.32,2.74,2.91,2.95,2.76,2.4,1.78,0.97,0.31,0.01,0,22.13,7.7
43284,2005,9,0,0,0.27,0.99,1.6,1.99,2.55,2.91,3.14,2.61,2.17,1.33,0.77,0.2,0,0,20.54,4.7
43284,2005,10,0,0,0.16,0.78,1.59,2.36,2.83,2.99,3.08,2.86,2.3,1.47,0.68,0.15,0,0,21.25,4.9
43284,2005,11,0,0,0.01,0.07,0.15,0.23,0.29,0.31,0.31,0.29,0.23,0.16,0.06,0.01,0,0,2.12,6.8
43284,2005,12,0,0,0,0.06,0.15,0.23,0.29,0.32,0.32,0.29,0.25,0.17,0.09,0.01,0,0,2.19,9
43284,2007,1,0,0,0.08,0.62,1.36,2.05,2.47,2.78,2.7,2.47,1.92,1.31,0.64,0.1,0,0,18.51,8.4
43284,2007,2,0,0,0.14,0.8,1.55,2.18,2.63,2.9,2.95,2.75,2.23,1.55,0.87,0.15,0,0,20.71,9.6
43284,2007,3,0,0,0.19,0.76,1.46,2,2.39,2.65,2.9,2.71,2.2,1.51,0.78,0.19,0,0,19.74,7.4
43284,2007,4,0,0,0.08,0.88,1.56,2.06,2.28,2.64,2.9,2.75,2.23,1.54,0.84,0.27,0.01,0,20.02,8.3
43284,2007,5,0,0.01,0.31,0.95,1.57,1.96,2.33,2.54,2.58,2.4,2.1,1.61,1.04,0.39,0.02,0,19.8,7.7
43284,2007,6,0,0.01,0.18,0.56,0.97,1.23,1.5,1.85,1.85,1.69,1.38,0.91,0.52,0.19,0.02,0,12.86,0
43284,2007,7,0,0,0.16,0.44,0.85,1.16,1.46,1.49,1.57,1.51,1.2,0.79,0.52,0.19,0.01,0,11.36,0
43284,2007,8,0,0,0.16,0.52,0.83,1.12,1.33,1.58,1.8,1.48,1.27,0.96,0.52,0.17,0,0,11.73,0
43284,2007,9,0,0,0.14,0.51,0.89,1.4,1.77,1.82,1.93,1.76,1.52,0.99,0.48,0.12,0,0,13.33,0
43284,2007,10,0,0,0.12,0.57,1.14,1.63,1.83,2.14,2.33,2.24,1.79,1.19,0.57,0.1,0,0,15.63,5.1
43284,2007,11,0,0,0.09,0.55,1.23,1.88,2.33,2.63,2.71,2.43,1.95,1.32,0.66,0.11,0,0,17.88,8.4
43284,2007,12,0,0,0.05,0.51,1.22,1.8,2.33,2.57,2.53,2.33,1.81,1.18,0.61,0.1,0,0,17.04,8.5
43284,2008,1,0,0,0.04,0.47,1.12,1.75,2.26,2.57,2.69,2.5,2.05,1.4,0.76,0.17,0,0,17.8,9.7
43284,2008,2,0,0,0.09,0.59,1.26,1.83,2.32,2.61,2.67,2.46,1.99,1.31,0.7,0.15,0,0,18.07,8.5
43284,2008,3,0,0,0.17,0.71,1.41,1.97,2.26,2.56,2.58,2.41,1.91,1.35,0.72,0.17,0,0,18.19,6.3
43284,2008,4,0,0,0.24,0.89,1.54,2.05,2.38,2.74,2.91,2.74,2.25,1.55,0.87,0.27,0,0,20.44,7.2
43284,2008,5,0,0.01,0.31,0.98,1.6,1.92,2.15,2.49,2.69,2.63,2.05,1.54,0.94,0.33,0.01,0,19.65,8.2
43284,2008,6,0,0.01,0.22,0.61,1.04,1.32,1.6,1.74,1.72,1.56,1.37,0.92,0.5,0.21,0.01,0,12.84,2.2
43284,2008,7,0,0.01,0.21,0.66,1.2,1.59,1.87,1.87,1.68,1.7,1.53,1.14,0.61,0.21,0.01,0,14.3,3
43284,2008,8,0,0,0.19,0.59,0.97,1.36,1.57,1.89,2.03,1.91,1.56,1.12,0.58,0.17,0,0,13.96,3.1
43284,2008,9,0,0,0.19,0.77,1.35,1.78,1.99,1.95,2.27,2.19,1.93,1.29,0.66,0.17,0,0,16.54,5.1
43284,2008,10,0,0,0.16,0.73,1.4,1.87,2.18,2.44,2.45,2.35,1.84,1.24,0.59,0.11,0,0,17.37,6.6
43284,2008,11,0,0,0.09,0.6,1.27,1.91,2.39,2.61,2.54,2.15,1.69,1.24,0.64,0.14,0,0,17.27,8.2
43284,2009,3,0,0.01,0.2,0.82,1.42,1.9,2.22,2.62,2.73,2.44,1.95,1.21,0.59,0.16,0,0,18.26,7.8
43284,2009,5,0,0.02,0.31,0.86,1.4,1.85,2.2,2.49,2.7,2.48,2.16,1.44,0.8,0.25,0.01,0,18.96,7.1
43284,2009,6,0,0.02,0.31,0.82,1.28,1.55,1.71,1.81,1.93,1.97,1.59,1.25,0.75,0.29,0.04,0,15.31,4.5
43284,2009,7,0,0.01,0.15,0.42,0.77,1.14,1.34,1.46,1.54,1.33,1.02,0.73,0.39,0.14,0.02,0,10.45,1.8
43284,2009,9,0,0,0.13,0.47,0.9,1.31,1.5,1.73,1.89,1.87,1.45,0.98,0.47,0.13,0,0,12.85,3.6
43284,2009,10,0,0,0.16,0.64,1.23,1.79,2.13,2.29,2.38,2.14,1.7,1.11,0.51,0.08,0,0,16.17,6.9
43284,2009,11,0,0,0.09,0.52,1.16,1.72,2.04,2.18,2.11,1.87,1.43,0.94,0.48,0.1,0.03,0,14.66,6.5
43284,2014,1,0,0,0.09,0.55,1.14,1.75,2.17,2.42,2.42,2.25,1.82,1.17,0.56,0.09,0,0,16.43,0
43284,2014,2,0,0,0.11,0.61,1.21,1.78,2.19,2.54,2.61,2.42,2,1.38,0.71,0.14,0,0,17.7,0
43284,2014,3,0,0,0.17,0.7,1.39,1.95,2.43,2.74,2.75,2.53,2.09,1.51,0.83,0.21,0,0,19.29,0
43284,2014,4,0,0,0.18,0.65,1.25,1.46,2.1,2.55,2.63,2.47,2.09,1.47,0.82,0.26,0.01,0,17.93,0
43284,2014,5,0,0.01,0.21,0.65,1.2,1.61,2.14,2.46,2.53,2.38,1.98,1.41,0.88,0.35,0.03,0,17.82,0
43284,2014,6,0,0.01,0.19,0.52,0.97,1.38,1.78,2.21,2.23,1.94,1.59,1,0.59,0.25,0.02,0,14.67,0
43284,2014,7,0,0.01,0.13,0.42,0.77,1.2,1.39,1.36,1.38,1.25,0.9,0.69,0.43,0.17,0.01,0,10.13,0
43284,2014,8,0,0,0.09,0.32,0.58,0.69,0.92,1.16,1,1.17,1.02,0.62,0.36,0.11,0,0,8.03,0
43284,2014,9,0,0,0.13,0.56,1.05,1.44,1.97,2.13,2.27,2.17,1.68,1.15,0.57,0.15,0,0,15.28,0
43284,2014,10,0,0,0.11,0.53,1.04,1.46,1.81,2.21,2.37,2.19,1.71,1,0.51,0.14,0,0,15.08,0
43284,2014,11,0,0,0.07,0.45,0.97,1.51,1.82,2.14,2.31,2.02,1.6,1.04,0.51,0.09,0,0,14.53,0
43284,2014,12,0,0,0.05,0.37,0.86,1.38,1.72,1.87,1.9,1.75,1.36,0.93,0.45,0.07,0,0,12.71,0
43284,2015,1,0,0,0.06,0.46,1.02,1.56,1.94,2.22,2.28,2.13,1.72,1.16,0.57,0.09,0,0,15.2,0
43284,2015,2,0,0,0.09,0.52,1.1,1.68,2.1,2.42,2.5,2.32,1.9,1.3,0.68,0.15,0,0,16.76,0
43284,2015,3,0,0,0.12,0.55,1.06,1.53,2,2.39,2.52,2.33,1.94,1.36,0.75,0.2,0,0,16.76,0
43284,2015,4,0,0,0.19,0.64,1.23,1.67,1.95,2.42,2.54,2.26,1.9,1.39,0.77,0.28,0.01,0,17.25,0
43284,2015,5,0,0.01,0.22,0.67,1.19,1.74,1.98,2.5,2.6,2.31,1.88,1.4,0.82,0.29,0.01,0,17.61,0
43284,2015,6,0,0.01,0.16,0.49,0.83,1.11,1.31,1.43,1.41,1.15,0.9,0.69,0.42,0.17,0.01,0,10.09,0
43284,2015,7,0,0.01,0.14,0.46,0.79,1.14,1.49,1.7,1.73,1.58,1.28,0.98,0.53,0.19,0.01,0,12.03,0
43284,2015,8,0,0.01,0.23,0.68,1.13,1.56,2.25,2.35,2.4,2.22,1.76,1.28,0.71,0.23,0.01,0,16.82,0
43284,2015,9,0,0,0.19,0.81,1.39,1.72,2.16,2.66,2.8,2.42,1.95,1.29,0.64,0.18,0,0,18.24,0
43284,2015,10,0,0,0.15,0.68,1.34,1.76,2,2.36,2.45,2.14,1.75,1.19,0.59,0.14,0,0,16.54,0
43284,2015,11,0,0,0.09,0.6,1.19,1.78,2.25,2.43,2.45,2.23,1.64,1.1,0.54,0.1,0,0,16.41,0
43284,2018,5,0,0.01,0.25,0.75,1.22,1.7,1.98,2.4,2.52,2.38,1.94,1.39,0.79,0.29,0.01,0,17.65,0
43284,2018,6,0,0.01,0.17,0.42,0.78,1.11,1.29,1.53,1.38,1.17,1.06,0.85,0.55,0.22,0.01,0,10.56,0
43284,2019,5,0,0.01,0.12,0.37,0.54,0.86,1.19,1.34,1.36,1.26,1.01,0.71,0.41,0.16,0.01,0,9.35,0
43284,2019,6,0,0.01,0.11,0.31,0.52,0.69,0.97,1.1,1.01,0.93,0.7,0.58,0.31,0.11,0.01,0,7.35,0
43284,2019,7,0,0,0.06,0.22,0.37,0.47,0.69,0.62,0.63,0.6,0.42,0.29,0.17,0.06,0,0,4.62,0
43284,2019,9,0,0,0.07,0.2,0.32,0.47,0.67,0.7,0.75,0.69,0.54,0.33,0.2,0.06,0,0,5.02,0
43284,2019,10,0,0,0.06,0.25,0.49,0.72,0.9,0.98,0.98,0.88,0.71,0.46,0.23,0.06,0,0,6.72,0
43284,2019,11,0,0,0.04,0.27,0.55,0.82,1.03,1.14,1.15,1.05,0.86,0.56,0.27,0.05,0,0,7.79,0
43284,2019,12,0,0,0.03,0.21,0.42,0.67,0.88,0.96,1,0.9,0.73,0.48,0.21,0.03,0,0,6.52,0
43003,1993,1,0,0,0.05,0.52,1.19,1.78,2.29,2.58,2.6,2.42,2,1.38,0.64,0.09,0,0,17.54,8.5
43003,1993,2,0,0,0.13,0.74,1.49,2.16,2.62,2.89,2.9,2.65,2.27,1.64,0.88,0.18,0,0,20.54,9.4
43003,1993,3,0,0.01,0.24,0.94,1.72,2.32,2.9,3.23,3.29,3.05,2.59,1.97,1.19,0.37,0.01,0,23.83,9.7
43003,1993,4,0,0.02,0.39,1.09,1.85,2.5,3.04,3.34,3.39,3.17,2.71,2.08,1.27,0.47,0.02,0,25.34,8.2
43003,1993,5,0,0.03,0.41,1.06,1.78,2.43,2.89,3.2,3.3,3.09,2.59,2.02,1.36,0.57,0.06,0,24.8,8.1
43003,1993,6,0,0.05,0.36,0.82,1.28,1.76,1.91,2.23,2.49,2.3,1.91,1.4,0.88,0.39,0.08,0,17.85,4.7
43003,1993,7,0,0.03,0.26,0.66,1.15,1.45,1.63,1.7,1.91,1.73,1.44,1.05,0.73,0.3,0.04,0,14.08,2.6
43003,1993,8,0,0.02,0.19,0.59,1.09,1.53,1.76,2.02,2.11,1.9,1.74,1.26,0.65,0.23,0.02,0,15.11,3.1
43003,1993,9,0,0.02,0.19,0.54,0.95,1.52,1.83,2.21,2.08,1.86,1.66,1.02,0.72,0.24,0.02,0,14.87,3.5
43003,1993,10,0,0,0.12,0.53,1.1,1.62,2.01,2.21,2.45,2.17,1.8,1.23,0.62,0.11,0,0,15.98,6.8
43003,1993,11,0,0,0.06,0.5,1.13,1.8,2.2,2.4,2.42,2.21,1.76,1.26,0.58,0.07,0,0,16.38,9
43003,1993,12,0,0,0.04,0.43,1.05,1.73,2.07,2.24,2.28,2.06,1.62,1.06,0.45,0.04,0,0,15.07,8
43003,1994,1,0,0,0.04,0.46,1.11,1.75,2.2,2.41,2.37,2.19,1.76,1.16,0.51,0.05,0,0,16.01,9.1
43003,1994,2,0,0,0.09,0.63,1.36,1.96,2.5,2.74,2.79,2.63,2.15,1.55,0.8,0.14,0,0,19.33,9.6
43003,1994,3,0,0,0.18,0.77,1.49,2.1,2.63,2.91,2.97,2.81,2.34,1.67,0.9,0.2,0,0,20.99,9
43003,1994,4,0,0.01,0.28,0.97,1.71,2.39,2.95,3.22,3.28,3.06,2.58,1.93,1.17,0.33,0.01,0,23.89,9.8
43003,1994,5,0,0.04,0.39,0.98,1.69,2.19,2.71,3.01,3.03,2.83,2.44,1.91,1.2,0.43,0.04,0,22.88,8.1
43003,1994,6,0,0.03,0.26,0.59,0.95,1.47,1.73,1.91,1.83,1.79,1.67,1.32,0.82,0.33,0.03,0,14.73,1.9
43003,1994,7,0,0.02,0.14,0.37,0.78,1,1.18,1.41,1.5,1.28,1.08,0.94,0.54,0.2,0.01,0,10.45,0.7
43003,1994,8,0,0.01,0.14,0.47,0.99,1.33,1.66,1.8,1.76,1.66,1.32,0.96,0.52,0.22,0.02,0,12.85,0.9
43003,1994,9,0,0.01,0.18,0.56,0.99,1.36,1.79,1.85,2.05,1.98,1.58,1.21,0.74,0.21,0.01,0,14.51,2.7
43003,1994,10,0,0,0.1,0.58,1.26,1.88,2.22,2.46,2.55,2.39,1.94,1.28,0.7,0.13,0,0,17.5,5.5
43003,1994,12,0,0,0.04,0.45,1.09,1.65,2.14,2.29,2.29,2.07,1.7,1.14,0.48,0.04,0,0,15.37,8.8
43003,1995,1,0,0,0.04,0.46,1.09,1.63,2.08,2.3,2.3,2.14,1.76,1.19,0.51,0.05,0,0,15.57,9.4
43003,1995,2,0,0,0.09,0.64,1.37,1.91,2.41,2.71,2.73,2.57,2.18,1.56,0.8,0.13,0,0,19.08,9.9
43003,1995,3,0,0,0.2,0.8,1.54,2.18,2.57,2.92,3.04,2.82,2.38,1.74,1.01,0.33,0.01,0,21.54,9
43003,1995,4,0,0.01,0.31,0.93,1.65,2.19,2.74,3.07,3.14,2.91,2.5,1.9,1.16,0.39,0.02,0,22.91,8.8
43003,1995,5,0,0.05,0.4,0.96,1.59,2.21,2.69,2.89,2.96,2.8,2.37,1.83,1.19,0.51,0.07,0,22.54,6.9
43003,1995,6,0,0.04,0.38,0.91,1.5,1.98,2.52,2.9,2.82,2.63,2.15,1.65,1.05,0.39,0.06,0,20.98,6.9
43003,1995,7,0,0.02,0.19,0.5,0.88,1.17,1.37,1.39,1.55,1.39,1.18,1.03,0.58,0.25,0.03,0,11.52,0
43003,1995,8,0,0.01,0.22,0.63,1.17,1.65,2.14,2.4,2.38,2.35,1.9,1.39,0.88,0.3,0.02,0,17.45,0
43003,1995,9,0,0,0.16,0.55,0.98,1.36,1.71,1.94,2.28,2.22,1.95,1.26,0.67,0.19,0,0,15.28,4.7
43003,1995,10,0,0,0.13,0.64,1.29,1.92,2.26,2.46,2.47,2.43,2,1.43,0.68,0.14,0,0,17.85,8.1
43003,1995,11,0,0,0.07,0.53,1.19,1.81,2.22,2.37,2.35,2.17,1.79,1.2,0.51,0.06,0,0,16.27,8.6
43003,1995,12,0,0,0.04,0.43,1.09,1.63,2.05,2.23,2.23,2.05,1.68,1.14,0.45,0.04,0,0,15.04,8.1
43003,1996,1,0,0,0.04,0.45,1.09,1.64,2.03,2.32,2.4,2.23,1.85,1.26,0.57,0.06,0,0,15.93,9.1
43003,1996,2,0,0,0.1,0.62,1.34,1.93,2.33,2.62,2.61,2.52,2.09,1.51,0.78,0.12,0,0,18.57,9.1
43003,1996,3,0,0,0.21,0.81,1.42,1.98,2.47,2.74,2.81,2.64,2.25,1.66,0.93,0.26,0.01,0,20.19,7.5
43003,1996,4,0,0.01,0.31,0.95,1.61,2.27,2.85,3.14,3.18,3,2.53,1.9,1.13,0.4,0.02,0,23.31,7.6
43003,1996,5,0,0.04,0.43,1.01,1.65,2.36,2.88,3.14,3.21,2.94,2.55,1.97,1.23,0.52,0.05,0,23.97,9.7
43003,1996,6,0,0.03,0.33,0.72,1.29,1.95,2.32,2.55,2.64,2.51,2.09,1.46,0.98,0.38,0.04,0,19.29,6.9
43003,1996,7,0,0.02,0.17,0.52,0.8,1.17,1.47,1.56,1.5,1.62,1.25,0.88,0.6,0.14,0.02,0,11.71,1.8
43003,1996,8,0,0.01,0.16,0.48,0.84,1.21,1.56,1.69,1.74,1.58,1.41,1.17,0.64,0.2,0.01,0,12.7,1.2
43003,1996,9,0,0,0.16,0.59,0.88,1.38,1.55,1.83,2,2.09,1.82,1.28,0.71,0.21,0.01,0,14.51,3.6
43003,1996,10,0,0,0.09,0.49,1.12,1.69,2.04,2.33,2.19,2.19,1.8,1.22,0.61,0.11,0,0,15.89,6.7
43003,1996,11,0,0,0.06,0.54,1.2,1.81,2.17,2.37,2.38,2.17,1.76,1.22,0.56,0.07,0,0,16.31,9.5
43003,1996,12,0,0,0.03,0.42,1.02,1.58,1.92,2.13,2.09,1.88,1.46,0.96,0.37,0.03,0,0,13.89,8
43003,1997,1,0,0,0.03,0.38,0.98,1.58,2.05,2.17,2.14,2.03,1.62,1.19,0.51,0.05,0,0,14.72,8.7
43003,1997,2,0,0,0.08,0.61,1.34,1.94,2.36,2.64,2.73,2.55,2.12,1.51,0.78,0.14,0,0,18.79,10.4
43003,1997,3,0,0,0.16,0.73,1.42,2.05,2.51,2.8,2.86,2.69,2.28,1.68,0.95,0.28,0.01,0,20.42,9.4
43003,1997,4,0,0.01,0.27,0.91,1.62,2.29,2.89,3.17,3.22,2.96,2.44,1.83,1.09,0.35,0.02,0,23.07,9.3
43003,1997,5,0,0.03,0.38,0.95,1.69,2.4,2.9,3.11,3.19,2.99,2.53,1.96,1.25,0.5,0.05,0,23.95,10.4
43003,1997,6,0,0.03,0.29,0.75,1.09,1.51,1.87,2.04,2.15,2.11,1.8,1.29,0.87,0.33,0.05,0,16.18,3.8
43003,1997,7,0,0.03,0.2,0.51,0.85,1.19,1.58,1.59,1.72,1.65,1.46,1.07,0.62,0.25,0.04,0,12.73,3.2
43003,1997,8,0,0.02,0.21,0.63,1.11,1.67,1.88,2.32,2.24,2.12,1.77,1.33,0.77,0.26,0.02,0,16.35,3
43003,1997,9,0,0.01,0.22,0.68,1.07,1.24,1.77,2.22,2.31,2.24,1.92,1.59,0.84,0.24,0.01,0,16.36,5.7
43003,1997,10,0,0,0.12,0.72,1.5,2.13,2.48,2.82,2.8,2.65,2.22,1.59,0.82,0.17,0,0,20.02,9.3
43003,1997,11,0,0,0.06,0.48,1.15,1.78,2.3,2.42,2.42,2.21,1.85,1.25,0.61,0.08,0,0,16.6,8.8
43003,1997,12,0,0,0.05,0.42,1.08,1.64,2.02,2.27,2.36,2.22,1.8,1.21,0.55,0.06,0,0,15.68,8.1
43003,1998,1,0,0,0.03,0.37,1.03,1.64,2.09,2.38,2.41,2.25,1.83,1.24,0.59,0.07,0,0,15.92,8.7
43003,1998,2,0,0,0.1,0.62,1.39,2.02,2.48,2.91,3.03,2.84,2.33,1.71,0.88,0.19,0.01,0,20.49,9.3
43003,1998,3,0,0.01,0.21,0.89,1.69,2.35,2.96,3.31,3.41,3.19,2.65,1.91,1.11,0.33,0.01,0,24.03,9.8
43003,1998,4,0,0.01,0.26,0.97,1.67,2.37,2.97,3.38,3.42,3.21,2.72,2,1.2,0.38,0.02,0,24.57,9.8
43003,1998,5,0,0.03,0.39,0.97,1.69,2.36,2.97,3.35,3.31,3.14,2.69,2.07,1.33,0.53,0.06,0,24.91,9.1
43003,1998,6,0,0.04,0.38,0.9,1.41,1.87,2.25,2.6,2.29,2.33,1.98,1.49,0.99,0.46,0.07,0,19.06,4.9
43003,1998,7,0,0.02,0.2,0.6,1,1.44,1.74,1.91,1.75,1.71,1.37,1.07,0.56,0.24,0.04,0,13.65,1.8
43003,1998,8,0,0.02,0.21,0.64,1.19,1.49,1.69,2.11,1.98,1.86,1.74,1.15,0.65,0.25,0.04,0,15.02,2.9
43003,1998,9,0,0.01,0.15,0.53,0.85,1.42,1.46,1.77,1.84,1.85,1.69,1.2,0.76,0.26,0.01,0,13.79,3
43003,1998,10,0,0,0.14,0.64,1.25,1.87,2.28,2.35,2.41,2.25,1.97,1.38,0.71,0.15,0.01,0,17.41,6.5
43003,1998,11,0,0,0.05,0.5,1.16,1.83,2.31,2.54,2.46,2.17,1.83,1.25,0.59,0.08,0,0,16.77,8.4
43003,1998,12,0,0,0.03,0.41,1.06,1.76,2.23,2.42,2.45,2.17,1.72,1.12,0.47,0.04,0,0,15.87,8.4
43003,1999,1,0,0,0.03,0.41,1.1,1.82,2.4,2.52,2.74,2.6,2,1.43,0.68,0.08,0,0,17.8,9.7
43003,1999,2,0,0,0.08,0.55,1.25,1.92,2.39,2.73,2.76,2.57,2.1,1.49,0.74,0.13,0,0,18.7,9.9
43003,1999,3,0,0,0.16,0.79,1.57,2.26,2.8,3.18,3.25,2.99,2.48,1.78,0.97,0.24,0,0,22.47,9.5
43003,1999,4,0,0.01,0.26,0.87,1.6,2.34,2.9,3.26,3.33,3.07,2.57,1.85,1.06,0.31,0.01,0,23.44,9.2
43003,1999,5,0,0.04,0.38,0.91,1.53,2.11,2.8,3.08,3.12,2.99,2.53,1.88,1.18,0.47,0.04,0,23.07,7.9
43003,1999,6,0,0.04,0.3,0.71,1.17,1.63,1.89,2.17,2.3,2.07,1.9,1.45,0.86,0.36,0.05,0,16.89,5
43003,1999,7,0,0.03,0.29,0.68,1.1,1.56,1.77,2.02,1.78,1.76,1.54,1.06,0.59,0.25,0.03,0,14.46,2
43003,1999,8,0,0.01,0.19,0.57,1.05,1.67,2.08,2.27,2.24,2.03,1.85,1.36,0.83,0.28,0.02,0,16.43,3.3
43003,1999,9,0,0.01,0.17,0.62,1.11,1.6,2.03,2.28,2.25,2.3,1.63,1.11,0.6,0.19,0.01,0,15.89,4.6
43003,1999,10,0,0,0.14,0.68,1.36,2.01,2.49,2.65,2.58,2.42,1.99,1.39,0.65,0.14,0,0,18.5,7.9
43003,1999,11,0,0,0.06,0.54,1.22,1.9,2.38,2.51,2.59,2.37,1.88,1.22,0.52,0.06,0,0,17.24,9.4
